@relation TimeSeriesData

@attribute date date "dd/MM/yyyy"
@attribute open numeric
@attribute high numeric
@attribute low numeric
@attribute close numeric
@attribute volume numeric
@attribute adjClose numeric

@data
"01/01/1990", 24.6, 24.6, 24.6, 24.6, 24.6, 24.6
"01/02/1990", 23.7, 23.7, 23.7, 23.7, 23.7, 23.7
"01/03/1990", 24.7, 24.7, 24.7, 24.7, 24.7, 24.7
"01/04/1990", 23.4, 23.4, 23.4, 23.4, 23.4, 23.4
"01/05/1990", 20.3, 20.3, 20.3, 20.3, 20.3, 20.3
"01/06/1990", 19.2, 19.2, 19.2, 19.2, 19.2, 19.2
"01/07/1990", 19.6, 19.6, 19.6, 19.6, 19.6, 19.6
"01/08/1990", 19, 19, 19, 19, 19, 19
"01/09/1990", 20.4, 20.4, 20.4, 20.4, 20.4, 20.4
"01/10/1990", 22.5, 22.5, 22.5, 22.5, 22.5, 22.5
"01/11/1990", 24.4, 24.4, 24.4, 24.4, 24.4, 24.4
"01/12/1990", 23.25, 23.25, 23.25, 23.25, 23.25, 23.25
"01/01/1991", 22.1, 22.1, 22.1, 22.1, 22.1, 22.1
"01/02/1991", 23.5, 23.5, 23.5, 23.5, 23.5, 23.5
"01/03/1991", 22.9, 22.9, 22.9, 22.9, 22.9, 22.9
"01/04/1991", 22.1, 22.1, 22.1, 22.1, 22.1, 22.1
"01/05/1991", 20.7, 20.7, 20.7, 20.7, 20.7, 20.7
"01/06/1991", 19.9, 19.9, 19.9, 19.9, 19.9, 19.9
"01/07/1991", 18.7, 18.7, 18.7, 18.7, 18.7, 18.7
"01/08/1991", 19.5, 19.5, 19.5, 19.5, 19.5, 19.5
"01/09/1991", 20.6, 20.6, 20.6, 20.6, 20.6, 20.6
"01/10/1991", 21.6, 21.6, 21.6, 21.6, 21.6, 21.6
"01/11/1991", 22.9, 22.9, 22.9, 22.9, 22.9, 22.9
"01/12/1991", 28.6, 28.6, 28.6, 28.6, 28.6, 28.6
"01/01/1992", 21.9, 21.9, 21.9, 21.9, 21.9, 21.9
"01/02/1992", 22.6, 22.6, 22.6, 22.6, 22.6, 22.6
"01/03/1992", 23.3, 23.3, 23.3, 23.3, 23.3, 23.3
"01/04/1992", 23.2, 23.2, 23.2, 23.2, 23.2, 23.2
"01/05/1992", 21.8, 21.8, 21.8, 21.8, 21.8, 21.8
"01/06/1992", 19.8, 19.8, 19.8, 19.8, 19.8, 19.8
