Date	Open	High	Low	Close	Volume	Adj Close
2000-06-05	6626.40	6635.70	6438.10	6443.80	000	6443.80
2000-05-30	6216.90	6634.90	6216.90	6626.40	000	6626.40
2000-05-22	6045.40	6252.20	5991.90	6216.90	000	6216.90
2000-05-15	6283.50	6349.10	6039.10	6045.40	000	6045.40
2000-05-08	6238.80	6304.20	6051.50	6283.50	000	6283.50
2000-05-02	6327.40	6412.60	6162.50	6238.80	000	6238.80
2000-04-25	6241.20	6342.20	6127.90	6327.40	000	6327.40
2000-04-17	6178.10	6248.10	5915.20	6241.20	000	6241.20
2000-04-10	6569.90	6579.60	6149.80	6178.10	000	6178.10
2000-04-03	6540.20	6586.30	6283.20	6569.90	000	6569.90
2000-03-27	6738.50	6770.40	6385.80	6540.20	000	6540.20
